stockName,industryName
"Kura Oncology, Inc.",医药生物
"Edesa Biotech, Inc.",医药生物
慧与,计算机
"Atlantic Capital Bancshares, Inc.",银行
播思科技,计算机
"Pyxis Tankers, Inc.",交通运输
"MyoKardia, Inc.",医药生物
Anavex Life Sciences Corp.,医药生物
"Aclaris Therapeutics, Inc.",医药生物
"CPI Card Group, Inc.",电子
"CytomX Therapeutics, Inc.",医药生物
Strongbridge Biopharma plc,医药生物
"CSW Industrials, Inc.",机械设备
Synlogic Inc,医药生物
NovoCure Ltd.,医药生物
性能食品集团,食品饮料
"PJT Partners, Inc. Class A",非银金融
"Surgery Partners, Inc.",社会服务
"J. Alexander's Holdings, Inc. Class A",食品饮料
FinTech Acquisition Corp.,非银金融
"SPX Flow, Inc.",机械设备
"Staffing 360 Solutions, Inc.",社会服务
"Mr. Cooper Group, Inc.",非银金融
Akari Therapeutics Plc Sponsored ADR,医药生物
"Penumbra, Inc.",医药生物
Boxlight Corporation Class A,计算机
"Everi Holdings, Inc.",非银金融
"Catalyst Biosciences, Inc.",医药生物
"Armata Pharmaceuticals, Inc.",医药生物
"Champions Oncology, Inc.",医药生物
"Zillow Group, Inc. Class A",房地产
"CAI International, Inc.",交通运输
"Purple Innovation, Inc.",家用电器
"Houlihan Lokey, Inc. Class A",非银金融
Global Blood Therapeutics Inc,医药生物
Conifer Holdings Inc,非银金融
"Usio, Inc.",非银金融
"Planet Fitness, Inc. Class A",社会服务
"Golden Entertainment, Inc.",商贸零售
"Lumentum Holdings, Inc.",电子
Sunrun Inc.,电力设备
唯亚威系统服务,计算机
Zynerba Pharmaceuticals Inc,医药生物
"AgroFresh Solutions, Inc.",农林牧渔
Arbutus Biopharma Corporation,医药生物
"Barnes & Noble Education, Inc.",商贸零售
"VEREIT, Inc.",房地产
"Aqua Metals, Inc.",有色金属
"XCel Brands, Inc.",纺织服饰
泓利洁能,电力设备
ImmunityBio Inc,医药生物
"CryoPort, Inc.",医药生物
"Condor Hospitality Trust, Inc.",房地产
Genco Shipping & Trading Ltd,交通运输
贝宝,非银金融
Ooma Inc,通信
"Warrantee, Inc. Sponsored ADR",非银金融
"Mastercraft Boat Holdings, Inc.",汽车
Rapid7 Inc.,计算机
"B. Riley Financial, Inc.",非银金融
Ollie's Bargain Outlet Holdings Inc,商贸零售
Provident Bancorp Inc,银行
"Lindblad Expeditions Holdings, Inc.",交通运输
"Aethlon Medical, Inc.",医药生物
"Anixa Biosciences, Inc.",医药生物
ESSA Pharma Inc,医药生物
Seritage Growth Properties Class A,房地产
布朗福曼-B,汽车
"Haverty Furniture Companies, Inc. Class A",轻工制造
布朗福曼-A,汽车
RELX PLC Sponsored ADR,传媒
海科航空-A,交通运输
壳牌石油-B,石油石化
Reliant Bancorp Inc,银行
星座品牌-B,食品饮料
Crawford & Company Class B,社会服务
卡夫亨氏,食品饮料
"John Wiley & Sons, Inc. Class B",传媒
"Watsco, Inc. Class B",家用电器
Crawford & Company Class A,社会服务
"John Wiley & Sons, Inc. Class A",传媒
伯克希尔哈撒韦-B,非银金融
Crane Company,机械设备
伯克希尔哈撒韦-A,非银金融
Embotelladora Andina S.A. Sponsored ADR Pfd Class B,食品饮料
Embotelladora Andina S.A. Sponsored ADR Pfd Class A,食品饮料
"Bio-Rad Laboratories, Inc. Class B",医药生物
海脊控股,计算机
Edgewell个人护理,美容护理
"Organogenesis Holdings, Inc. Class A",医药生物
"ReShape Lifesciences, Inc.",医药生物
"Arch Resources, Inc. Class A",煤炭
"Advansix, Inc.",基础化工
"Donnelley Financial Solutions, Inc.",非银金融
"Fulgent Genetics, Inc.",医药生物
"Nutanix, Inc. Class A",计算机
"Tabula Rasa Healthcare, Inc.",医药生物
"Fluent, Inc.",传媒
"Valvoline, Inc.",石油石化
尚高,房地产
AC Immune SA,医药生物
"Apptio, Inc. Class A",计算机
"e.l.f. Beauty, Inc.",美容护理
"CapStar Financial Holdings, Inc.",银行
"Novan, Inc.",医药生物
"Trade Desk, Inc. Class A",传媒
Bank of N.T. Butterfield & Son Limited (The),银行
FB Financial Corporation,银行
"Pono Capital Three, Inc. Class A",非银金融
"Everbridge, Inc.",通信
DZS Inc.,通信
"Priority Technology Holdings, Inc.",非银金融
"PC Connection, Inc.",计算机
戴尔科技,计算机
Trilogy Metals Inc.,有色金属
"Biomerica, Inc.",医药生物
"Life Storage, Inc.",房地产
"Phunware, Inc.",计算机
"Airgain, Inc.",通信
"First Wave BioPharma, Inc.",医药生物
"Medpace Holdings, Inc.",医药生物
"Ekso Bionics Holdings, Inc.",医药生物
"Protagonist Therapeutics, Inc.",医药生物
My Size Inc,计算机
"At Home Group, Inc.",商贸零售
第一夏威夷,银行
"Hope Bancorp, Inc.",银行
"Bioventus, Inc. Class A",医药生物
"PAVmed, Inc.",医药生物
Interactive Strength Inc,计算机
Eagle Bulk Shipping Inc,交通运输
"Madrigal Pharmaceuticals, Inc.",医药生物
"Quoin Pharmaceuticals, Ltd. Sponsored ADR",医药生物
Brainstorm Cell Therapeutics Inc.,医药生物
ICL Group Ltd.,基础化工
CyberArk Software Ltd.,计算机
Grupo Aval Acciones y Valores SA Sponsored ADR Pfd,非银金融
Caesars Entertainment Inc,社会服务
"Tenax Therapeutics, Inc.",医药生物
ProQR Therapeutics N.V.,医药生物
"Viking Therapeutics, Inc.",医药生物
"Eledon Pharmaceuticals, Inc.",医药生物
阿里巴巴,商贸零售
"NanoVibronix, Inc.",医药生物
Affimed N.V.,医药生物
ReWalk Robotics Ltd.,计算机
ContraFect Corp.,医药生物
Middlefield Banc Corp.,银行
"LogicMark, Inc.",医药生物
Soleno Therapeutics Inc,医药生物
Lantheus Holdings Inc,医药生物
Atara Biotherapeutics Inc,医药生物
戴夫和巴斯特娱乐,传媒
Aurinia Pharmaceuticals Inc.,医药生物
Liberty TripAdvisor Holdings Inc TEMP Class B,传媒
Liberty TripAdvisor Holdings Inc Class A,传媒
"Volt Information Sciences, Inc.",计算机
"Cellectar Biosciences, Inc.",医药生物
"Advanced Drainage Systems, Inc.",建筑材料
"Independence Contract Drilling, Inc.",石油石化
Equity Commonwealth,房地产
Intersect ENT Inc,医药生物
IRadimed Corp.,医药生物
El Pollo Loco Holdings Inc,食品饮料
Loxo Oncology Inc,医药生物
"Energy Focus, Inc.",电子
Marathon Digital Holdings Inc,计算机
Marinus Pharmaceuticals Inc,医药生物
"VBI Vaccines, Inc.",医药生物
Ryerson Holding Corporation,钢铁
"Via Renewables, Inc. Class A",公用事业
"Townsquare Media, Inc. Class A",传媒
Sphere 3D Corp.,计算机
"Wilhelmina International, Inc.",美容护理
"Trupanion, Inc.",社会服务
Synchrony Financial,非银金融
Enlivex Therapeutics Ltd.,医药生物
"CareDx, Inc.",医药生物
Catalent Inc,医药生物
Globant SA,计算机
HealthEquity Inc,非银金融
Ocular Therapeutix Inc,医药生物
Hoegh LNG Partners LP,交通运输
创梦天地科技,传媒
"Otonomy, Inc.",医药生物
"T2 Biosystems, Inc.",医药生物
Veritiv Corp,商贸零售
TimkenSteel Corp,钢铁
"SAGE Therapeutics, Inc.",医药生物
Select Bancorp Inc,银行
Westlake Chemical Partners LP,石油石化
"Spok Holdings, Inc.",通信
车里雅宾斯克钢铁,钢铁
"Bridgeline Digital, Inc.",计算机
NOW Inc.,商贸零售
汇鑫佳,电子
ESGL Holdings Limited,电子
Tim W.E. Sgps S.A.,传媒
"DESRI, Inc.",环保
Ayala Pharmaceuticals Inc,医药生物
Partners Bancorp,银行
"Global Star Acquisition, Inc. Class A",非银金融
"Delcath Systems, Inc.",医药生物
GAN Limited,计算机
Toro Corp.,机械设备
Woodside Energy Group Ltd Sponsored ADR,石油石化
"Praxis Precision Medicines, Inc.",医药生物
"Safety Shot, Inc.",国防军工
Connexa Sports Technologies Inc,社会服务
Eightco Holdings Inc.,商贸零售
Monterey Capital Acquisition Corp. Class A,非银金融
金山云,通信
Sphere Entertainment Co.,传媒
Benitec Biopharma Inc,医药生物
Esports Entertainment Group Inc,传媒
Metalla Royalty & Streaming Ltd.,有色金属
"1Life Healthcare, Inc.",社会服务
FSD Pharma Inc. Class B,医药生物
"Elys Game Technology, Corp.",传媒
"Keros Therapeutics, Inc.",医药生物
Otis Worldwide Corporation,机械设备
"BitNile Metaverse, Inc.",计算机
Worksport Ltd,机械设备
Blue Rhino Corporation,轻工制造
Pontem Corp. Class A,非银金融
"Oscar Health, Inc. Class A",医药生物
TCW Special Purpose Acquisition Corp. Class A,非银金融
Live Oak Mobility Acquisition Corp. Class A,非银金融
Dole Plc,食品饮料
"Stryve Foods, Inc. Class A",食品饮料
"Cytek Biosciences, Inc.",医药生物
"Context Therapeutics, Inc.",医药生物
SOPHiA GENETICS SA,医药生物
Snap One Holdings Corp.,计算机
Riskified Ltd. Class A,非银金融
"Caribou Biosciences, Inc.",医药生物
Autoscope Technologies Corporation,计算机
Cullman Bancorp Inc,银行
嘉楠科技,计算机
Profound Medical Corp,医药生物
AllianzGI Artificial Intelligence & Technology Opportunities Fund,非银金融
荔枝,传媒
"Sprout Social, Inc. Class A",计算机
"Alpine Income Property Trust, Inc.",房地产
SiTime Corporation,电子
"Maiden Holdings, Ltd.",非银金融
巴西石化,石油石化
华夏博雅,传媒
"BioCardia, Inc.",医药生物
"Exicure, Inc.",医药生物
Indonesia Energy Corporation Limited,石油石化
玖富,非银金融
BioVie Inc. Class A,医药生物
Altitude Acquisition Corp. Class A,非银金融
"Trinity Capital, Inc.",非银金融
Atotech Limited,基础化工
"Janover, Inc.",商贸零售
VCI Global Limited,商贸零售
洋葱,食品饮料
Fast Acquisition Corp. II Class A,非银金融
Frontier Acquisition Corp. Class A,非银金融
Stratim Cloud Acquisition Corp. Class A,非银金融
Red Cat Holdings Inc,电子
Nocturne Acquisition Corp.,非银金融
L Catterton Asia Acquisition Corp. Class A,非银金融
FTAC Parnassus Acquisition Corp. Class A,非银金融
CF Acquisition Corp. VIII Class A,非银金融
"Gores Technology Partners, Inc. Class A",计算机
元宇宙控股,传媒
亘喜生物,医药生物
"Cullinan Oncology, Inc.",医药生物
Kairos Acquisition Corp. Class A,非银金融
ModivCare Inc.,社会服务
Altimeter Growth Corp. 2 Class A,非银金融
Healthcare Services Acquisition Corp. Class A,非银金融
Clene Inc,医药生物
"Star Equity Holdings, Inc.",交通运输
ChampionX Corporation,石油石化
"INDUS Realty Trust, Inc.",房地产
Latch Inc,计算机
金生游乐,社会服务
"AEye, Inc. Class A",电子
ImmunoPrecise Antibodies Ltd.,医药生物
COMSovereign Holding Corp,通信
"Great Elm Group, Inc.",非银金融
"MEDIROM Healthcare Technologies, Inc. Sponsored ADR",医药生物
Eucrates Biomedical Acquisition Corporation,医药生物
ARKO Corp,商贸零售
Better World Acquisition Corp.,非银金融
UK Wisdom Ltd. Class A,商贸零售
盛大游戏,传媒
"Grom Social Enterprises, Inc.",传媒
"Tile Shop Holdings, Inc.",商贸零售
23andMe Holding Co. Class A,医药生物
"InterPrivate III Financial Partners, Inc. Class A",非银金融
Warburg Pincus Capital Corp. I-A Class A,非银金融
Warburg Pincus Capital Corp. I-B Class A,非银金融
Twin Ridge Capital Acquisition Corp. Class A,非银金融
"Treace Medical Concepts, Inc.",医药生物
Altimar Acquisition Corp. III Class A,非银金融
Hut 8 Mining Corp.,煤炭
iSpecimen Inc,医药生物
"Grubhub, Inc.",商贸零售
Skillsoft Corp Class A,计算机
"TC Bancshares, Inc.",银行
"Krispy Kreme, Inc.",食品饮料
七牛云,通信
"LiveVox Holding, Inc. Class A",计算机
Gobi Acquisition Corp. Class A,非银金融
"EverCommerce, Inc.",计算机
Blue Foundry Bancorp,银行
"Glimpse Group, Inc.",计算机
"Decipher Biosciences, Inc.",医药生物
"Intapp, Inc.",计算机
越众文化传媒,传媒
Cipher Mining Inc,电子
爱彼迎,社会服务
"Sigilon Therapeutics, Inc.",医药生物
"Docebo, Inc.",计算机
"Luminar Technologies, Inc. Class A",电子
Petros Pharmaceuticals Inc,医药生物
"Kinnate Biopharma, Inc.",医药生物
Panbela Therapeutics Inc,医药生物
"PROG Holdings, Inc.",商贸零售
Fathom Digital Manufacturing Corporation Class A,机械设备
Karooooo Ltd.,通信
Coursera Inc,计算机
"Frontier Group Holdings, Inc.",交通运输
Northern Revival Acquisition Corporation Class A,非银金融
Goal Acquisitions Corp.,非银金融
Ares Acquisition Corp. Class A,非银金融
宏利营造,建筑装饰
悦商集团,商贸零售
"Gorilla Technology Group, Inc.",计算机
格拉德斯通资本,非银金融
Polestar Automotive Holding UK PLC Sponsored ADR Class C,汽车
1847 Holdings LLC,商贸零售
Greenwave Technology Solutions Inc,环保
"Mobile Global Esports, Inc.",传媒
"Nocera, Inc.",环保
NeoVolta Inc,电力设备
"ECB Bancorp, Inc.",银行
Bruush Oral Care Inc,美容护理
Hudbay Minerals Inc,有色金属
胡克家具,轻工制造
霍夫纳尼安,美容护理
哈德森,商贸零售
"Howard Bancorp, Inc.",银行
霍勒斯曼恩,美容护理
Howard Hughes Holdings Inc.,房地产
Service Properties Trust,房地产
"Hudson Pacific Properties, Inc.",房地产
哈德森科技,计算机
凯悦酒店,社会服务
"iBio, Inc.",医药生物
"IDACORP, Inc.",公用事业
Ideal Power Inc.,电力设备
"iCAD, Inc.",医药生物
亨廷顿银行,银行
亨廷顿英戈尔斯工业,国防军工
单片机微系统,电子
海斯特-耶鲁物料搬运,机械设备
ICF国际,社会服务
亨斯迈,基础化工
"Aceragen, Inc.",医药生物
赫克,基础化工
IDEX Corporation,机械设备
印度工业信贷投资银行,银行
休伦咨询,社会服务
IAMGOLD Corporation,有色金属
IDEXX实验室,医药生物
ICON Plc,医药生物
"Income Opportunity Realty Investors, Inc.",房地产
信息服务集团,计算机
"IGC Pharma, Inc.",医药生物
特灵科技,电子
安格莱斯市场,商贸零售
GAMCO全球黄金自然资源收益信托,非银金融
通用动力,国防军工
GAMCO自然资源黄金收益信托,非银金融
加特纳,计算机
"MAIA Biotechnology, Inc.",医药生物
通用磨坊,食品饮料
游戏驿站,商贸零售
"Gaming and Leisure Properties, Inc.",房地产
通用电气,电力设备
Generac控股,电力设备
GasLog Partners LP,交通运输
"GEE Group, Inc.",社会服务
通用汽车,汽车
"Genomic Health, Inc.",医药生物
巨人网络,传媒
通用配件,机械设备
盖尔道钢铁,钢铁
德美银行,银行
杰龙,电子
"Kimree, Inc. Sponsored ADR",电子
"MultiVir, Inc.",医药生物
"Nordic Realty Trust, Inc.",房地产
MoneyHero Limited,非银金融
Allego N.V.,电力设备
Pivotal Investment Corp. III Class A,非银金融
健康流科技,医药生物
海科航空,交通运输
赫尔默里奇&佩恩,石油石化
海德思哲,计算机
半球传媒,传媒
哈特兰快递,交通运输
海伦特洛伊家电,家用电器
Welltower Inc.,房地产
AIM ImmunoTech Inc.,医药生物
哈特兰金融,非银金融
赫斯,石油石化
惠普,计算机
和利时自动化,机械设备
奇景光电,电子
"MillerKnoll, Inc.",轻工制造
赫氏,食品饮料
"G-III Apparel Group, Ltd.",纺织服饰
通用金融,非银金融
Getty Realty Corp.,房地产
GEO Group Inc,社会服务
吉来特卫星网络,通信
Glu移动,计算机
加拿大黄金,有色金属
Global Partners LP,石油石化
"GlycoMimetics, Inc.",医药生物
Ferroglobe PLC,有色金属
环汇,非银金融
黄金矿产,有色金属
Gogo Inc.,通信
Golden Star Resources Ltd.,有色金属
勒莫国航,交通运输
格林希尔,传媒
北方中心机场,交通运输
Greif Inc Class A,轻工制造
太平洋航空,交通运输
墨西哥东南部机场,交通运输
海湾资源,石油石化
Griffon Corporation,轻工制造
加利西亚金融,非银金融
"Oncternal Therapeutics, Inc.",医药生物
基立福,轻工制造
桑坦德银行墨西哥分行,银行
冠威,电子
哈尼斯品牌服装,纺织服饰
哈弗蒂家具,轻工制造
哈曼国际工业,机械设备
Hallador能源,煤炭
哈雷,汽车
哈利伯顿,石油石化
韩美金融,非银金融
夏威夷电力,公用事业
哈莫尼黄金,有色金属
哈佛生物科学,医药生物
标志金融服务,非银金融
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",非银金融
夏威夷控股,交通运输
奥洛兹美医疗,医药生物
L3Harris Technologies Inc,国防军工
孩之宝,轻工制造
霍金斯材料,基础化工
"Spectrum Brands Holdings, Inc.",家用电器
"Hawthorn Bancshares, Inc.",银行
富兰克林普世信托,非银金融
Fortuna Silver Mines Inc.,有色金属
福克斯工厂,机械设备
Expro Group Holdings N.V.,石油石化
"Fortune Brands Innovations, Inc.",轻工制造
Franco-Nevada Corporation,有色金属
自由港麦克莫兰,有色金属
"FS Bancorp, Inc.",银行
FS KKR Capital Corp.,非银金融
富尔顿金融,非银金融
Gabelli多媒体信托-Media Trust,传媒
FutureFuel Corp.,基础化工
The Gabelli Dividend & Income Trust,非银金融
燃料电池能源,电力设备
百家云,计算机
Gabelli公用事业信托-普通股,公用事业
前线海运,交通运输
"Full House Resorts, Inc.",社会服务
"Gaia, Inc. Class A",传媒
Gabelli资本信托,非银金融
雅诗兰黛,美容护理
Evogene Ltd,农林牧渔
伊克赛尔服务控股,社会服务
埃文斯万通金控,非银金融
"Evoke Pharma, Inc.",医药生物
亿客行,交通运输
康捷国际物流,交通运输
伊森艾伦室内装饰,建筑装饰
毅博科技咨询,计算机
Evercore Inc. Class A,非银金融
埃克森美孚,石油石化
慧甚,计算机
农民国民银行,银行
Fair Isaac Corporation,计算机
农地合伙基金,农林牧渔
艾茨克普,电子
法如科技,计算机
联邦快递,交通运输
快扣,轻工制造
F.N.B. Corporation,银行
联邦农业抵押贷款,非银金融
"Fate Therapeutics, Inc.",医药生物
Federal Realty Investment Trust,房地产
联邦信号,机械设备
Fiduciary/Claymore Energy Infrastructure Fund of Benef Interest,非银金融
多尔切斯特,商贸零售
发现金融,非银金融
"Dover Motorsports, Inc.",交通运输
Dorian LPG Ltd.,交通运输
大健云仓,商贸零售
唐纳森,机械设备
道格拉斯动力,电力设备
如瑞迪博士,医药生物
"Dril-Quip, Inc.",机械设备
DRDGOLD Limited Sponsored ADR,煤炭
杜科蒙,基础化工
"DXP Enterprises, Inc.",机械设备
杜克房地产,房地产
Duff & Phelps Global Utility Income Fund,公用事业
"DSP Group, Inc.",通信
戴康工业,机械设备
唐恩都乐,食品饮料
Duff & Phelps Utilities Income,公用事业
Dreyfus High Yield Strategies Fund,非银金融
恩普雷萨电力,电力设备
加拿大能源,石油石化
安可资本,非银金融
Encore Wire Corporation,电子
Endeavour Silver Corp.,有色金属
"AgEagle Aerial Systems, Inc.",国防军工
"EVI Industries, Inc.",家用电器
"Epizyme, Inc.",医药生物
爱立信,通信
艾可菲,医药生物
企业财务服务,非银金融
ePlus inc.,计算机
易昆尼克斯,电子
Erie Indemnity Company Class A,非银金融
Enterprise Products Partners L.P.,石油石化
恩佐生化,医药生物
宜居生活资产信托,房地产
超视野传播,传媒
公平住屋,房地产
EOG能源,石油石化
EPR房地产,房地产
EQT能源,石油石化
"EPAM Systems, Inc.",计算机
嘉年华酒店,社会服务
First Bank,银行
第一联邦金融,非银金融
First Busey Corporation,银行
"Mandiant, Inc.",计算机
第一社区银行股份,银行
第一商业金融服务,非银金融
第一社区,银行
Oaktree Specialty Lending Corporation,非银金融
富达国民信息服务,计算机
第一信托中长期优先收益基金,非银金融
第一信托能源收益成长基金,非银金融
第一信托能源基础设施基金,非银金融
第一太阳能,电力设备
马里兰第一联合,非银金融
弗莱厄蒂克伦兰保富总回报基金,非银金融
"Lument Finance Trust, Inc.",非银金融
第一能源,石油石化
AlerisLife Inc.,社会服务
弗莱厄蒂克伦兰保富成长基金,非银金融
弗莱克斯蒂尔工业,机械设备
"Five Below, Inc.",商贸零售
伟创力国际,计算机
菲利尔系统,国防军工
墨西哥经济开发,房地产
Flotek工业,基础化工
福里斯特,家用电器
Fonar Corporation,医药生物
"Flowers Foods, Inc.",食品饮料
居里,医药生物
"Cyclacel Pharmaceuticals, Inc.",医药生物
CVR能源,石油石化
Curtiss-Wright Corporation,国防军工
"CymaBay Therapeutics, Inc.",医药生物
Cushing Renaissance Fund,非银金融
"CVR Partners, LP",石油石化
"Orbital Infrastructure Group, Inc.",交通运输
细胞动力科技,医药生物
西维斯,医药生物
DHT控股,交通运输
登士柏西诺德,医药生物
"Ault Alliance, Inc.",非银金融
黛安娜船舶,交通运输
帝亚吉欧,食品饮料
"Assertio Holdings, Inc.",医药生物
戴斯控股,非银金融
钻石山投资集团,非银金融
"Dicerna Pharmaceuticals, Inc.",医药生物
德意志银行,银行
戴文能源,石油石化
迪克体育用品,轻工制造
迪堡金融设备,非银金融
Adtalem Global Education Inc.,社会服务
Diamondback能源,石油石化
美国迪进国际,商贸零售
德斯维尔工业,机械设备
数字房地产信托,房地产
数字标识,传媒
德康医疗,医药生物
DiamondRock Hospitality Company,社会服务
Performance Shipping Inc.,交通运输
"Digital Ally, Inc.",计算机
狄乐百货,商贸零售
DISH Network Corporation Class A,通信
"Dine Brands Global, Inc.",食品饮料
美元树,商贸零售
Diodes Incorporated,电子
Donegal Group Inc. Class B,非银金融
丹麦信托基金,非银金融
Designer Brands Inc. Class A,纺织服饰
Dreyfus Municipal Income,非银金融
DMC Global Inc.,机械设备
Dreyfus Strategic Municipal Bond Fund,非银金融
杜克能源,公用事业
DTE能源,公用事业
LEO市政债券基金,非银金融
Dynatronics Corporation,医药生物
德纳维制药,医药生物
柯达,电子
伊万增强股票收益基金2期,非银金融
伊顿,电力设备
伊万浮动利率收益信托,非银金融
"Earthstone Energy, Inc. Class A",石油石化
Eaton Vance Municipal Income Trust,非银金融
Eaton Vance California Municipal Bond Fund,非银金融
庆客隆,食品饮料
"Eagle Bancorp Montana, Inc.",银行
华美银行,银行
伊万有限久期收益基金,非银金融
东部,汽车
Eaton Vance New York Municipal Bond Fund,非银金融
伊万税收管理红利收益基金,非银金融
伊万全球红利机会基金,非银金融
爱迪生国际,公用事业
回声全球物流,交通运输
伊万税收优势债券期权策略基金,非银金融
伊万税收管理全球红利收益基金,非银金融
回声星通信,通信
伊万税收管理备兑认购收益基金,非银金融
教育发展,社会服务
伊万风险管理多元股票收益基金,非银金融
伊万税收管理多元股票收益基金,非银金融
爱德华兹生命科学,医药生物
伊万浮动利率高级债信托,非银金融
伊万税收管理全球多元股票收益基金,非银金融
艺康,医药生物
eBay Inc.,商贸零售
伊万高级债收益信托,非银金融
亚太交换中心,通信
当当网,商贸零售
伊万短久期多元收益基金,非银金融
eGain Corporation,计算机
埃尔比特系统,国防军工
哥伦比亚国家石油,石油石化
埃尔拉多黄金,有色金属
EDAP TMS SA Sponsored ADR,医药生物
易康,医药生物
"Electromed, Inc.",医药生物
埃尔迈拉储蓄银行,银行
"Carisma Therapeutics, Inc.",医药生物
埃姆科集团,机械设备
礼来,医药生物
"Enable Midstream Partners, LP",石油石化
EMCORE Corporation,电子
Eltek Ltd,电子
"Enanta Pharmaceuticals, Inc.",医药生物
eMagin Corporation,电子
"Ellie Mae, Inc.",计算机
"Empire State Realty Trust, Inc. Class A",房地产
Emergent BioSolutions Inc.,医药生物
Employers控股,非银金融
安桥,公用事业
Bel Fuse Inc. Class B,电子
Corcept医疗,医药生物
康菲石油,石油石化
Constellium SE Class A,有色金属
Core Laboratories Inc.,石油石化
"Core Molding Technologies, Inc.",轻工制造
CoreSite Realty Corporation,房地产
乡村基,食品饮料
高宏,电子
"Coupa Software, Inc.",计算机
Costamare Inc.,交通运输
中央太平洋银行,银行
Corporate Office Properties Trust,房地产
科斯塔,食品饮料
"Cornerstone Ondemand, Inc.",计算机
Cousins Properties Incorporated,房地产
开市客,商贸零售
ProMIS Neurosciences Inc.,医药生物
Primo Water Corporation,食品饮料
卡万塔控股,石油石化
CRA国际,社会服务
"Cracker Barrel Old Country Store, Inc.",食品饮料
瑞士信贷,非银金融
"Crane NXT, Co.",机械设备
Credit Suisse High Yield Bond Fund,非银金融
卡骆驰,纺织服饰
城市办公房地产投资信托基金,房地产
"Clovis Oncology, Inc.",医药生物
"Statera Biopharma, Inc.",医药生物
Civeo Corp,社会服务
ClearBridge Energy MLP Fund,石油石化
市民金融控股,非银金融
"CKX Lands, Inc.",农林牧渔
ClearBridge Energy MLP Opportunity Fund,石油石化
"Coya Therapeutics, Inc.",医药生物
"Citizens, Inc. Class A",非银金融
克利尔菲尔德,商贸零售
清洁能源,公用事业
ClearSign Technologies Corporation,电力设备
康塞科,医药生物
Cohen & Steers 精选优先收益基金,非银金融
康耐视科技,电子
Cohen & Steers 全回报地产基金,房地产
高知特,计算机
可口可乐,食品饮料
Cohen & Steers 封基机会基金,非银金融
"Tapestry, Inc.",纺织服饰
"Cohen & Steers, Inc.",非银金融
科休半导体,电子
"Codexis, Inc.",医药生物
MFS市政基金,非银金融
Cohen & Steers 基础设施基金,非银金融
科多勒斯谷万通金控,非银金融
Enovis Corporation,机械设备
Cohen & Steers 有限久期优先收益基金,非银金融
高露洁,美容护理
Colonial Intermediate High Income Fund,非银金融
科尔黛伦矿业,有色金属
计算机程序和系统,计算机
Companhia Energetica de Minas Gerais SA Sponsored ADR Pfd,公用事业
社区银行系统,银行
巴西百货,商贸零售
Computer Sciences Corp.,计算机
"Computer Task Group, Incorporated",计算机
"Concert Pharmaceuticals, Inc.",医药生物
CompX国际,轻工制造
CNX Resources Corporation,石油石化
"Consumer Portfolio Services, Inc.",非银金融
泰和诚医疗,医药生物
联合通讯,通信
"The Container Store Group, Inc.",商贸零售
康斯托克住宅建筑,房地产
Contango Oil & Gas Company,石油石化
爱迪生联合电气,电力设备
Comstock Inc.,石油石化
Consolidated Water Co. Ltd.,公用事业
库珀轮胎与橡胶,轻工制造
康斯托克能源,石油石化
东方航空,交通运输
雪佛龙,石油石化
西比埃,机械设备
华住,社会服务
芝加哥机械,机械设备
中汽系统,汽车
中国基金,非银金融
惠普森医药,医药生物
中国循环能源,环保
明阳风电,电力设备
泰邦生物,医药生物
中国绿色农业,农林牧渔
汉广厦房地产,房地产
南方航空,交通运输
铜道控股,有色金属
中电光伏,电力设备
中华地产,房地产
奇美拉投资,非银金融
中国天然资源,农林牧渔
国际脐带血库,医药生物
"Chimerix, Inc.",医药生物
海王星辰,美容护理
淘屏,计算机
正保远程教育,传媒
九洲大药房,医药生物
玉柴国际,机械设备
Calamos全球动态收益基金,非银金融
C&F金融,银行
华润巴德,医药生物
CACI国际,国防军工
卡路美,纺织服饰
冠群电脑,计算机
铿腾电子,电子
Calamos可转债高收益基金,非银金融
加州水务,公用事业
"Calix, Inc.",通信
Delaware Enhanced Global Dividend,非银金融
康特科技,电子
"Sonida Senior Living, Inc.",社会服务
加拿大帝国商业银行,银行
加拿大国家铁路,交通运输
卡姆登国家银行,银行
Capital Southwest Corporation,非银金融
Capstone Green Energy Corporation,电力设备
Camden Property Trust,房地产
加拿大自然资源,石油石化
黑石抵押信托,房地产
拉丁美洲出口银行,银行
班克金融,银行
哥伦比亚银行,银行
科默斯银行控股,银行
桑坦德银行-巴西,银行
夏威夷银行,银行
马林银行,银行
"BankUnited, Inc.",银行
蒙特利尔银行,银行
"Bankwell Financial Group, Inc.",银行
邦纳,机械设备
"Barnwell Industries, Inc.",石油石化
"BCB Bancorp, Inc.",银行
"Bar Harbor Bankshares, Inc.",银行
3B家居,家用电器
巴瑞特商业服务,社会服务
加拿大贝尔,通信
扩斯达,计算机
Israel Acquisitions Corp. Class A,非银金融
贝莱德,非银金融
底线科技,计算机
BrasilAgro Cia Brasileira de Propriedades Agricolas Sponsored ADR,农林牧渔
博思艾伦咨询,社会服务
博伊德赌场,社会服务
Boise Cascade Co.,建筑材料
博格华纳,汽车
英国石油,石油石化
BOK Financial Corporation,银行
波士顿啤酒,食品饮料
BP Prudhoe Bay Royalty Trust,石油石化
桑坦德银行,银行
Berry Global Group Inc,轻工制造
博纳影业,传媒
